,Unnamed: 0,Sector,Sub Sector,Organization,Operation,Operation Type,Address,City,Postal Code,GHG Emissions (kg),Energy Intensity (eWh/HDD/sq. ft),Energy Intensity (ekWh/ML),Year
401,401,Post-Secondary Educational Institution,University,York University,Computer Science and Engineering Building (404),laboratories,4700 Keele Street,Toronto,M3J 1P3,225392.3785329467,5.843552508548967,,2011
402,402,Post-Secondary Educational Institution,University,York University,Curtis Lecture Halls (380),classrooms and related facilities,4700 Keele Street,Toronto,M3J 1P3,590695.5592097554,10.106096170258676,,2011
403,403,Post-Secondary Educational Institution,University,York University,East Office Building (481),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,259268.35116382895,12.248786437522714,,2011
404,404,Post-Secondary Educational Institution,University,York University,Executive Learning Centre (406),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,379910.81799959065,10.0475492969283,,2011
405,405,Post-Secondary Educational Institution,University,York University,Farquharson Life Sciences Building (355),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,1507208.817709101,21.722811926856583,,2011
406,406,Post-Secondary Educational Institution,University,York University,Founders College (352),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,973997.8784661893,16.035237709195616,,2011
407,407,Post-Secondary Educational Institution,University,York University,Founders Residence (359),student residences,4700 Keele Street,Toronto,M3J 1P3,451125.6796125911,9.989686716209205,,2011
408,408,Post-Secondary Educational Institution,University,York University,Hart House (435),student residences,4700 Keele Street,Toronto,M3J 1P3,858.0460800000001,0.7799673807622352,,2011
409,409,Post-Secondary Educational Institution,University,York University,"Health, Nursing and Environmental Studies (387)",administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,1205414.3392940678,11.464412490765026,,2011
410,410,Post-Secondary Educational Institution,University,York University,Hoover House (436),student residences,4700 Keele Street,Toronto,M3J 1P3,236.17836,0.1990523128873448,,2011
411,411,Post-Secondary Educational Institution,University,York University,Ignat Kaneff Building - Osgoode (384),classrooms and related facilities,4700 Keele Street,Toronto,M3J 1P3,1245613.7221066628,10.55835298335276,,2011
412,412,Post-Secondary Educational Institution,University,York University,Joan and Martin Goldfarb Centre for Fine Arts (391),laboratories,4700 Keele Street,Toronto,M3J 1P3,803273.2796111174,11.695211324804568,,2011
413,413,Post-Secondary Educational Institution,University,York University,Kaneff Tower (485),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,384178.211103,7.423996328109832,,2011
414,414,Post-Secondary Educational Institution,University,York University,Kinsmen Building (487)(587),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,256750.48985905456,16.89435766514019,,2011
415,415,Post-Secondary Educational Institution,University,York University,Leonard G. Lumbers Building (366),laboratories,4700 Keele Street,Toronto,M3J 1P3,806006.1220685178,18.95046684254417,,2011
416,416,Post-Secondary Educational Institution,University,York University,McLaughlin College (378),classrooms and related facilities,4700 Keele Street,Toronto,M3J 1P3,547803.9748523057,12.339310957628568,,2011
417,417,Post-Secondary Educational Institution,University,York University,Norman Bethune College (393),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,912071.7182860796,21.46461995764596,,2011
418,418,Post-Secondary Educational Institution,University,York University,Norman Bethune Residence (410),student residences,4700 Keele Street,Toronto,M3J 1P3,448039.8708158209,10.268807176461143,,2011
419,419,Post-Secondary Educational Institution,University,York University,Passy Gardens #2-18 (409),student residences,4700 Keele Street,Toronto,M3J 1P3,634281.6660789499,6.55933324324251,,2011
420,420,Post-Secondary Educational Institution,University,York University,Petrie Science and Engineering Building (373),laboratories,4700 Keele Street,Toronto,M3J 1P3,893732.3421454778,12.289697262322576,,2011
421,421,Post-Secondary Educational Institution,University,York University,Physical Resources Building (370)(363),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,357553.72718612273,13.624582674915208,,2011
422,422,Post-Secondary Educational Institution,University,York University,Ross Building (372),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,2790664.7296401453,13.905617701505712,,2011
423,423,Post-Secondary Educational Institution,University,York University,Scott Library (369),library,4700 Keele Street,Toronto,M3J 1P3,942558.4019510036,8.13196016682313,,2011
424,424,Post-Secondary Educational Institution,University,York University,Sherman Health  Science Research Centre (441),laboratories,4700 Keele Street,Toronto,M3J 1P3,222650.485977,11.606653621107732,,2011
425,425,Post-Secondary Educational Institution,University,York University,Stadium Field House (397),student recreational facilities and athletic facilities,4700 Keele Street,Toronto,M3J 1P3,54558.518832,6.357822008415868,,2011
426,426,Post-Secondary Educational Institution,University,York University,Steacie Science and Engineering Library (354),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,884157.8380872868,24.71655980908469,,2011
427,427,Post-Secondary Educational Institution,University,York University,Stedman Lecture Halls (362),classrooms and related facilities,4700 Keele Street,Toronto,M3J 1P3,360706.1747417232,20.23980714587195,,2011
428,428,Post-Secondary Educational Institution,University,York University,Stong College (386),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,1406917.7616252955,20.57343101767622,,2011
429,429,Post-Secondary Educational Institution,University,York University,Stong House (434),laboratories,4700 Keele Street,Toronto,M3J 1P3,1270.5984,0.7346245667965049,,2011
430,430,Post-Secondary Educational Institution,University,York University,Stong Residence (389),student residences,4700 Keele Street,Toronto,M3J 1P3,555373.8980665255,11.752717629366172,,2011
431,431,Post-Secondary Educational Institution,University,York University,Student Centre (388),student recreational facilities and athletic facilities,4700 Keele Street,Toronto,M3J 1P3,419409.38966497255,11.264886632887094,,2011
432,432,Post-Secondary Educational Institution,University,York University,Student Services Parking Garage PSIII (407),parking garages,4700 Keele Street,Toronto,M3J 1P3,122849.90436,0.7438160188483632,,2011
433,433,Post-Secondary Educational Institution,University,York University,Tait McKenzie Physical Education Centre (361)(396),student recreational facilities and athletic facilities,4700 Keele Street,Toronto,M3J 1P3,733744.3422553551,9.595862078321042,,2011
434,434,Post-Secondary Educational Institution,University,York University,Tatham Hall (379),student residences,4700 Keele Street,Toronto,M3J 1P3,603852.1360277303,13.587109457152398,,2011
435,435,Post-Secondary Educational Institution,University,York University,Technology Enhanced Learning (483),classrooms and related facilities,4700 Keele Street,Toronto,M3J 1P3,623787.0424788787,4.355931843476876,,2011
436,436,Post-Secondary Educational Institution,University,York University,The Pond Road Residence (411),student residences,4700 Keele Street,Toronto,M3J 1P3,333417.67965171364,4.880294408985284,,2011
437,437,Post-Secondary Educational Institution,University,York University,The Seymour Schulich Building (405),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,699881.0431106531,6.480567238611763,,2011
438,438,Post-Secondary Educational Institution,University,York University,Vanier College (353),classrooms and related facilities,4700 Keele Street,Toronto,M3J 1P3,549669.5167218841,12.869227923497949,,2011
439,439,Post-Secondary Educational Institution,University,York University,Vanier Residence (371),student residences,4700 Keele Street,Toronto,M3J 1P3,395757.549196268,8.939727926725512,,2011
440,440,Post-Secondary Educational Institution,University,York University,Vari Hall (381),classrooms and related facilities,4700 Keele Street,Toronto,M3J 1P3,1042782.036339721,13.008283792022755,,2011
441,441,Post-Secondary Educational Institution,University,York University,West Office Building (482),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,157861.7048871395,8.256198777436618,,2011
442,442,Post-Secondary Educational Institution,University,York University,William Small Centre - PS2 Face Building (398),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,508917.7791315143,19.57633717609533,,2011
443,443,Post-Secondary Educational Institution,University,York University,Winters College (368),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,1343521.2796313069,28.78904845292178,,2011
444,444,Post-Secondary Educational Institution,University,York University,Winters Residence (374),student residences,4700 Keele Street,Toronto,M3J 1P3,581064.7180646652,12.616569868938704,,2011
445,445,Post-Secondary Educational Institution,University,York University,York Lanes (383) (450),administrative offices and related facilities,4700 Keele Street,Toronto,M3J 1P3,548445.599793999,8.962541917626956,,2011
446,446,Post-Secondary Educational Institution,University,York University,York Lanes Parking Garage (394),parking garages,4700 Keele Street,Toronto,M3J 1P3,17356.31532,0.7300658625446476,,2011
447,447,Post-Secondary Educational Institution,University,Laurentian University,Laurentian University,classrooms and related facilities,935 Ramsey Lake Road,Sudbury,P3E 2C6,8660793.938048594,6.97833010696036,,2011
448,448,Post-Secondary Educational Institution,College,Centennial College,Progress Campus (Main Building),administrative offices and related facilities,941 Progress Avenue,Toronto,M1G 3T8,364467.24829257,6.922699573724758,,2011
449,449,Post-Secondary Educational Institution,College,Centennial College,Progress Campus (Main Building),classrooms and related facilities,941 Progress Avenue,Toronto,M1G 3T8,393086.1835218,6.929327899403709,,2011
450,450,Post-Secondary Educational Institution,College,Centennial College,Progress Campus (Main Building),laboratories,941 Progress Avenue,Toronto,M1G 3T8,369387.12212934,6.922699561599528,,2011
451,451,Post-Secondary Educational Institution,College,Centennial College,Progress Library and Academic Facility,library,941 Progress Avenue,Toronto,M1G 3T8,99845.39518488,6.920867844989008,,2011
452,452,Post-Secondary Educational Institution,College,Centennial College,Progress Library and Academic Facility,administrative offices and related facilities,941 Progress Avenue,Toronto,M1G 3T8,88572.02674314001,6.922698999298317,,2011
453,453,Post-Secondary Educational Institution,College,Centennial College,Progress Library and Academic Facility,classrooms and related facilities,941 Progress Avenue,Toronto,M1G 3T8,137757.11712576,6.955153177115631,,2011
454,454,Post-Secondary Educational Institution,College,Centennial College,Progress CCSAI (Student Building),administrative offices and related facilities,941 Progress Avenue,Toronto,M1G 3T8,51558.37275309001,5.858449074263177,,2011
455,455,Post-Secondary Educational Institution,College,Centennial College,Progress CCSAI (Student Building),student recreational facilities and athletic facilities,941 Progress Avenue,Toronto,M1G 3T8,47996.25034092,5.858445181017413,,2011
456,456,Post-Secondary Educational Institution,College,Centennial College,Progress AWC (Student Building),administrative offices and related facilities,941 Progress Avenue,Toronto,M1G 3T8,8094.292061280001,6.275334291765527,,2011
457,457,Post-Secondary Educational Institution,College,Centennial College,Progress AWC (Student Building),student recreational facilities and athletic facilities,941 Progress Avenue,Toronto,M1G 3T8,105978.12797931,5.828806362988255,,2011
458,458,Post-Secondary Educational Institution,College,Centennial College,Progress A Block,administrative offices and related facilities,939 Progress Avenue,Toronto,M1G 3T8,113762.7734292,10.04507072631589,,2011
459,459,Post-Secondary Educational Institution,College,Centennial College,Progress A Block,classrooms and related facilities,939 Progress Avenue,Toronto,M1G 3T8,118644.77530677,10.048483874429204,,2011
460,460,Post-Secondary Educational Institution,College,Centennial College,Progress A Block,laboratories,939 Progress Avenue,Toronto,M1G 3T8,127768.88282829,10.048484658092653,,2011
461,461,Post-Secondary Educational Institution,College,Centennial College,Progress Student Residence,student residences,940 Progress Avenue,Toronto,M1G 3T8,550925.54272815,9.668498949939766,,2011
462,462,Post-Secondary Educational Institution,College,Centennial College,Progress Student Residence,laboratories,940 Progress Avenue,Toronto,M1G 3T8,234776.27426085,9.66393748303875,,2011
463,463,Post-Secondary Educational Institution,College,Centennial College,Ashtonbee Campus,administrative offices and related facilities,75 Ashtonbee Road,Toronto,M1L 4N4,199268.63191773,7.832727039312597,,2011
464,464,Post-Secondary Educational Institution,College,Centennial College,Ashtonbee Campus,classrooms and related facilities,75 Ashtonbee Road,Toronto,M1L 4N4,271095.28829217004,7.832727188730255,,2011
465,465,Post-Secondary Educational Institution,College,Centennial College,Ashtonbee Campus,laboratories,75 Ashtonbee Road,Toronto,M1L 4N4,418107.4226748601,7.832727185081873,,2011
466,466,Post-Secondary Educational Institution,College,Centennial College,Ashtonbee Campus,student recreational facilities and athletic facilities,75 Ashtonbee Road,Toronto,M1L 4N4,161369.32774224,7.832727582546564,,2011
467,467,Post-Secondary Educational Institution,College,Centennial College,George Bennet Building,administrative offices and related facilities,930 Warden Avenue,Toronto,M1L 4N4,20476.40071671,15.855366466435084,,2011
468,468,Post-Secondary Educational Institution,College,Centennial College,George Bennet Building,classrooms and related facilities,930 Warden Avenue,Toronto,M1L 4N4,76065.26267685,15.85536089038592,,2011
469,469,Post-Secondary Educational Institution,College,Centennial College,George Bennet Building,laboratories,930 Warden Avenue,Toronto,M1L 4N4,401408.68068492005,15.855359958310496,,2011
470,470,Post-Secondary Educational Institution,College,Centennial College,Morningside Campus,administrative offices and related facilities,755 Morningside Road,Toronto,M1C 5J9,266708.12922555,10.322981144001515,,2011
471,471,Post-Secondary Educational Institution,College,Centennial College,Morningside Campus,classrooms and related facilities,755 Morningside Road,Toronto,M1C 5J9,343740.82557771,10.323028687009543,,2011
472,472,Post-Secondary Educational Institution,College,Centennial College,Morningside Campus,laboratories,755 Morningside Road,Toronto,M1C 5J9,336484.78120038,10.323028452383324,,2011
473,473,Post-Secondary Educational Institution,College,Centennial College,Morningside Campus,student recreational facilities and athletic facilities,755 Morningside Road,Toronto,M1C 5J9,197529.15764277,10.810279702716503,,2011
474,474,Post-Secondary Educational Institution,College,Centennial College,Centre of Creative Communication,administrative offices and related facilities,951 Carlaw Avenue,Toronto,M4K 3M2,84430.63479333,8.7898545527099,,2011
475,475,Post-Secondary Educational Institution,College,Centennial College,Centre of Creative Communication,classrooms and related facilities,951 Carlaw Avenue,Toronto,M4K 3M2,96074.17686603,8.789854817685155,,2011
476,476,Post-Secondary Educational Institution,College,Centennial College,Centre of Creative Communication,laboratories,951 Carlaw Avenue,Toronto,M4K 3M2,142424.4190815,8.789855197852782,,2011
477,477,Post-Secondary Educational Institution,College,Centennial College,Centre of Creative Communication,student recreational facilities and athletic facilities,951 Carlaw Avenue,Toronto,M4K 3M2,69216.13515414,8.78985567683618,,2011
478,478,Post-Secondary Educational Institution,College,Centennial College,East York Daycare,classrooms and related facilities,550 Mortimer Avenue,Toronto,M4J 5C2,36757.243749,16.10357487663841,,2011
479,479,Post-Secondary Educational Institution,University,Brock University,Main Campus -cogen plant,classrooms and related facilities,500 Glenridge Ave,St Catharines,L2S 3A1,21886140.152256,64.76241251938283,,2011
480,480,Post-Secondary Educational Institution,University,Brock University,Main Campus -balance of campus purchased power & gas,classrooms and related facilities,500 Glenridge Ave,St Catharines,L2S 3A1,2944740.627153,3.5382569431062016,,2011
481,481,Post-Secondary Educational Institution,University,Brock University,Main Campus-CFHBRC,laboratories,500 Glenridge Ave,St Catharines,L2S 3A1,1119745.551273,10.443427481127284,,2011
482,482,Post-Secondary Educational Institution,University,Brock University,Main Campus - John Decew,classrooms and related facilities,120 Lockhart Drive,St Catharines,L2S 3A1,53766.52252200001,5.922174081176183,,2011
483,483,Post-Secondary Educational Institution,University,Brock University,Hamilton Campus,classrooms and related facilities,1842 King Street east,Hamilton,L8K 1V7,602899.043619,15.2940434135849,,2011
484,484,Post-Secondary Educational Institution,University,Brock University,"Schmon Parkway (CPDC, ITS)",administrative offices and related facilities,3350 Schmon Parkway,Thorold,L2S 3A1,17287.325817,5.932289871489882,,2011
485,485,Post-Secondary Educational Institution,University,Brock University,Rodman Hall,classrooms and related facilities,109 St Paul Cres,St Catharines,L2S 1M3,65982.86128499999,5.527668807792385,,2011
486,486,Post-Secondary Educational Institution,University,Brock University,East Campus-International Centre,classrooms and related facilities,4 Norman Road,St Catharines,L2S 3A1,150278.06592000002,7.052706762334471,,2011
487,487,Post-Secondary Educational Institution,University,Brock University,East Campus-East Academic 1,classrooms and related facilities,"460 St David's Road, 4 & 5 Norman Rd",St Catharines,L2S 3A1,23503.584261,6.646137748629264,,2011
488,488,Post-Secondary Educational Institution,University,Brock University,East Campus-East Academic 2,classrooms and related facilities,"460 St David's Road, 4 & 5 Norman Rd",St Catharines,L2S 3A1,31943.938275,9.074639870336448,,2011
489,489,Post-Secondary Educational Institution,University,Brock University,East Campus-East Academic 3,classrooms and related facilities,"460 St David's Road, 4 & 5 Norman Rd",St Catharines,L2S 3A1,25051.374609,6.819935048468816,,2011
490,490,Post-Secondary Educational Institution,University,Brock University,East Campus-Quarryview,classrooms and related facilities,5 Norman Road,St Catharines,L2S 3A1,738598.542039,11.185274380866684,,2011
491,491,Post-Secondary Educational Institution,University,Brock University,East Campus-East Academic 2,classrooms and related facilities,"460 St David's Road, 4 & 5 Norman Rd",St Catharines,L2S 3A1,106819.365768,7.630857907067844,,2011
492,492,Post-Secondary Educational Institution,University,Trent University,Symons Campus,classrooms and related facilities,1600 West Bank Road,Peterborough,K9J 7B8,6685270.985733,10.351337357759222,,2011
493,493,Post-Secondary Educational Institution,University,Trent University,Traill Campus,classrooms and related facilities,300 London Street,Peterborough,K9H 7P4,169017.11007599998,4.743039883813158,,2011
494,494,Post-Secondary Educational Institution,University,Trent University,Oshawa Campus,classrooms and related facilities,55 Thornton Road South,Oshawa,L1J 5Y1,124206.676983,5.5874803672176645,,2011
495,495,Post-Secondary Educational Institution,University,Algoma University,Algoma University,classrooms and related facilities,1520 Queen Street East,Sault Ste Marie,P6A 2G4,869020.451757192,7.146162892466841,,2011
496,496,Post-Secondary Educational Institution,University,Algoma University,Downtown Residence,student residences,617 Queen Street East,Sault Ste Marie,P6A 2A6,154155.64558624802,3.2880402628911427,,2011
497,497,Post-Secondary Educational Institution,College,St. Clair College,'A' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,157102.28968701948,10.743909687060684,,2011
498,498,Post-Secondary Educational Institution,College,St. Clair College,'A' Block,classrooms and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,186863.1696663357,10.74390968706068,,2011
499,499,Post-Secondary Educational Institution,College,St. Clair College,'A' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,450470.178634704,10.743909687060702,,2011
500,500,Post-Secondary Educational Institution,College,St. Clair College,'A' Block,student recreational facilities and athletic facilities,2000 Talbot Road West,Windsor,N9A 6S4,62735.9117138795,10.743909687060698,,2011
501,501,Post-Secondary Educational Institution,College,St. Clair College,'B' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,182255.76890207935,10.743909687060668,,2011
502,502,Post-Secondary Educational Institution,College,St. Clair College,'B' Block,classrooms and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,268301.58157832886,10.743909687060675,,2011
503,503,Post-Secondary Educational Institution,College,St. Clair College,'B' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,131448.3045419254,10.743909687060686,,2011
504,504,Post-Secondary Educational Institution,College,St. Clair College,'B' Block,student recreational facilities and athletic facilities,2000 Talbot Road West,Windsor,N9A 6S4,207376.96295242957,10.743909687060665,,2011
505,505,Post-Secondary Educational Institution,College,St. Clair College,'B' Block,library,2000 Talbot Road West,Windsor,N9A 6S4,178419.15411960793,10.743909687060665,,2011
506,506,Post-Secondary Educational Institution,College,St. Clair College,'C' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,109361.9203749403,10.743909687060688,,2011
507,507,Post-Secondary Educational Institution,College,St. Clair College,'C' Block,classrooms and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,27269.85538832347,10.74390968706068,,2011
508,508,Post-Secondary Educational Institution,College,St. Clair College,'C' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,85412.29805090702,10.743909687060665,,2011
509,509,Post-Secondary Educational Institution,College,St. Clair College,'C' Block,student recreational facilities and athletic facilities,2000 Talbot Road West,Windsor,N9A 6S4,385616.9949171139,10.743909687060665,,2011
510,510,Post-Secondary Educational Institution,College,St. Clair College,'D' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,4394.610358660378,10.743909687060684,,2011
511,511,Post-Secondary Educational Institution,College,St. Clair College,'D' Block,classrooms and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,7856.568084760308,10.743909687060656,,2011
512,512,Post-Secondary Educational Institution,College,St. Clair College,'D' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,146450.1230759892,10.743909687060665,,2011
513,513,Post-Secondary Educational Institution,College,St. Clair College,'E' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,10117.314376165274,10.743909687060649,,2011
514,514,Post-Secondary Educational Institution,College,St. Clair College,'E' Block,classrooms and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,47786.79348927666,10.74390968706068,,2011
515,515,Post-Secondary Educational Institution,College,St. Clair College,'E' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,77778.13688776136,10.743909687060675,,2011
516,516,Post-Secondary Educational Institution,College,St. Clair College,'F' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,37380.70553364647,10.74390968706069,,2011
517,517,Post-Secondary Educational Institution,College,St. Clair College,'F' Block,classrooms and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,195014.8581562864,10.743909687060668,,2011
518,518,Post-Secondary Educational Institution,College,St. Clair College,'F' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,72426.40940778282,10.743909687060675,,2011
519,519,Post-Secondary Educational Institution,College,St. Clair College,'F' Block,student recreational facilities and athletic facilities,2000 Talbot Road West,Windsor,N9A 6S4,4544.206181644175,10.743909687060656,,2011
520,520,Post-Secondary Educational Institution,College,St. Clair College,'G' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,1609.0375255146405,10.743909687060668,,2011
521,521,Post-Secondary Educational Institution,College,St. Clair College,'G' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,299889.8627000821,10.74390968706069,,2011
522,522,Post-Secondary Educational Institution,College,St. Clair College,'H' Block,student recreational facilities and athletic facilities,2000 Talbot Road West,Windsor,N9A 6S4,8708.902104533845,10.743909687060668,,2011
523,523,Post-Secondary Educational Institution,College,St. Clair College,'J' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,35756.20122872006,3.856033339739578,,2011
524,524,Post-Secondary Educational Institution,College,St. Clair College,'J' Block,classrooms and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,11375.252388209026,3.856033339739589,,2011
525,525,Post-Secondary Educational Institution,College,St. Clair College,'J' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,149317.1405266589,3.856033339739584,,2011
526,526,Post-Secondary Educational Institution,College,St. Clair College,'J' Block,student recreational facilities and athletic facilities,2000 Talbot Road West,Windsor,N9A 6S4,14580.508566701656,3.856033339739584,,2011
527,527,Post-Secondary Educational Institution,College,St. Clair College,'K' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,11087.51736726832,3.1039991936996723,,2011
528,528,Post-Secondary Educational Institution,College,St. Clair College,'M' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,39903.35671871543,12.468345120627424,,2011
529,529,Post-Secondary Educational Institution,College,St. Clair College,'M' Block,classrooms and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,78473.53121670063,12.468345120627378,,2011
530,530,Post-Secondary Educational Institution,College,St. Clair College,'M' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,540050.5098933714,12.468345120627411,,2011
531,531,Post-Secondary Educational Institution,College,St. Clair College,'M' Block,student recreational facilities and athletic facilities,2000 Talbot Road West,Windsor,N9A 6S4,2724.785559484544,12.46834512062742,,2011
532,532,Post-Secondary Educational Institution,College,St. Clair College,'P' Block,classrooms and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,3593.2622411943694,8.636001099188688,,2011
533,533,Post-Secondary Educational Institution,College,St. Clair College,'P' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,116029.7127097544,8.636001099188688,,2011
534,534,Post-Secondary Educational Institution,College,St. Clair College,'S' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,10331.278434793698,10.7439096870607,,2011
535,535,Post-Secondary Educational Institution,College,St. Clair College,'S' Block,classrooms and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,45912.99786683755,10.743909687060704,,2011
536,536,Post-Secondary Educational Institution,College,St. Clair College,'S' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,77947.51906870195,10.74390968706068,,2011
537,537,Post-Secondary Educational Institution,College,St. Clair College,'S' Block,student recreational facilities and athletic facilities,2000 Talbot Road West,Windsor,N9A 6S4,118282.81842772845,10.7439096870607,,2011
538,538,Post-Secondary Educational Institution,College,St. Clair College,'T' Block,administrative offices and related facilities,2000 Talbot Road West,Windsor,N9A 6S4,76249.5820156169,10.74390968706066,,2011
539,539,Post-Secondary Educational Institution,College,St. Clair College,'T' Block,laboratories,2000 Talbot Road West,Windsor,N9A 6S4,219347.193100586,10.74390968706068,,2011
540,540,Post-Secondary Educational Institution,College,St. Clair College,SCCA,administrative offices and related facilities,201 Riverside Drive West,Windsor,N9A 5K4,65826.41342550132,9.17261625754363,,2011
541,541,Post-Secondary Educational Institution,College,St. Clair College,SCCA,classrooms and related facilities,201 Riverside Drive West,Windsor,N9A 5K4,103357.80780730527,9.172616257543648,,2011
542,542,Post-Secondary Educational Institution,College,St. Clair College,SCCA,laboratories,201 Riverside Drive West,Windsor,N9A 5K4,28626.01056029288,9.172616257543645,,2011
543,543,Post-Secondary Educational Institution,College,St. Clair College,SCCA,student recreational facilities and athletic facilities,201 Riverside Drive West,Windsor,N9A 5K4,637089.2373183151,9.17261625754366,,2011
544,544,Post-Secondary Educational Institution,College,St. Clair College,SCCA - LEASED,classrooms and related facilities,201 Riverside Drive West,Windsor,N9A 5K4,13171.57502511056,8.867977592288275,,2011
545,545,Post-Secondary Educational Institution,College,St. Clair College,SCCA - LEASED,laboratories,201 Riverside Drive West,Windsor,N9A 5K4,13314.116933700729,8.867977592288288,,2011
546,546,Post-Secondary Educational Institution,College,St. Clair College,SCCA - LEASED,student recreational facilities and athletic facilities,201 Riverside Drive West,Windsor,N9A 5K4,644.4500374287246,8.867977592288304,,2011
547,547,Post-Secondary Educational Institution,College,St. Clair College,Mediaplex,administrative offices and related facilities,275 Victoria Avenue,Windsor,N9A 6Z8,5436.5209801202245,7.947692598599991,,2011
548,548,Post-Secondary Educational Institution,College,St. Clair College,Mediaplex,classrooms and related facilities,275 Victoria Avenue,Windsor,N9A 6Z8,21719.417968401875,7.94769259859999,,2011
549,549,Post-Secondary Educational Institution,College,St. Clair College,Mediaplex,laboratories,275 Victoria Avenue,Windsor,N9A 6Z8,24664.61682146819,7.947692598599981,,2011
550,550,Post-Secondary Educational Institution,College,St. Clair College,Mediaplex,student recreational facilities and athletic facilities,275 Victoria Avenue,Windsor,N9A 6Z8,3364.9098279775453,7.947692598599972,,2011
551,551,Post-Secondary Educational Institution,College,St. Clair College,Youth Employment Services,classrooms and related facilities,547 Victoria Avenue,Windsor,N9A 4N1,18103.17824348794,4.570824627362477,,2011
552,552,Post-Secondary Educational Institution,College,St. Clair College,Youth Employment Services,classrooms and related facilities,400 Sandwich Street South,Amherstburg,N9V 3L4,20051.15165950463,12.186364606663902,,2011
553,553,Post-Secondary Educational Institution,College,St. Clair College,Youth Employment Services,classrooms and related facilities,60 McNaughton Avenue,Wallaceburg,N8A 1R9,10176.885202455496,3.140406565508164,,2011
554,554,Post-Secondary Educational Institution,College,St. Clair College,Tech & Trades,administrative offices and related facilities,1001 Grand Avenue West,Chatham,N7L 4Z6,5947.075008021464,7.202807073809946,,2011
555,555,Post-Secondary Educational Institution,College,St. Clair College,Tech & Trades,classrooms and related facilities,1001 Grand Avenue West,Chatham,N7L 4Z6,18243.442657457163,7.202807073809941,,2011
556,556,Post-Secondary Educational Institution,College,St. Clair College,Tech & Trades,laboratories,1001 Grand Avenue West,Chatham,N7L 4Z6,28299.810261016653,7.2028070738099546,,2011
557,557,Post-Secondary Educational Institution,College,St. Clair College,Barn,laboratories,1001 Grand Avenue West,Chatham,N7L 4Z6,2221.949218396917,4.821578915424903,,2011
558,558,Post-Secondary Educational Institution,College,St. Clair College,Healthplex,administrative offices and related facilities,1001 Grand Avenue West,Chatham,N7L 4Z6,7176.380099552056,10.90156252172383,,2011
